"","geneid","Mlowhi.logFC","Mlowhi.AveExpr","Mlowhi.t","Mlowhi.P.Value","Mlowhi.adj.P.Val","Mlowhi.B","Plowhi.logFC","Plowhi.AveExpr","Plowhi.t","Plowhi.P.Value","Plowhi.adj.P.Val","Plowhi.B","Diff.logFC","Diff.AveExpr","Diff.t","Diff.P.Value","Diff.adj.P.Val","Diff.B"
"5943","CG5646",-0.450968045652921,3.25467809527741,-3.12008638151969,0.00740898512210557,0.0499173002921702,-3.16522185358177,-0.46103023580171,3.25467809527741,-3.72124980656274,0.00222497160705821,0.0121492537769857,-1.90931549369584,0.0100621901487883,3.25467809527741,0.0528565074362732,0.958581731343339,0.986929471679839,-6.59200764411685
"5944","CG5653",0.229957726693592,3.41226020774187,2.04463537238102,0.0598666834407578,0.191127302330755,-5.22115528671182,0.282277176408574,3.41226020774187,2.80943768351175,0.0137540388829605,0.0469875706290782,-3.7267016210815,-0.0523194497149815,3.41226020774187,-0.346917395252019,0.733734654174263,0.893309073774622,-6.5822795196207
"5945","CG5662",0.0617800714496606,3.45446897148685,0.511256408940487,0.617018628442525,0.78101029048705,-7.0426085338092,-0.0931811142254921,3.45446897148685,-0.859079873059447,0.404548296177687,0.549640370308277,-6.67983180299464,0.154961185675153,3.45446897148685,0.954314161819222,0.355869382920736,0.674316047401761,-6.18961454406316
"5946","CG5664",0.0746527166836826,3.47191684269338,0.655525428218619,0.522595881043352,0.712694516966504,-6.9522700283597,0.139010902808413,3.47191684269338,1.37229801308156,0.191233873935652,0.321808596104873,-6.12886282376974,-0.0643581861247307,3.47191684269338,-0.422255333717622,0.679154446660875,0.868096432702485,-6.56190369000365
"5947","CG5674",-0.100720753630196,4.65813831694473,-0.887964512014709,0.389334975280646,0.602810629206242,-6.95015348990821,-0.205070787674924,4.65813831694473,-1.92729745506938,0.0741648562783516,0.159981940507017,-5.44153269960793,0.104350034044729,4.65813831694473,0.670957213292235,0.513001112269865,0.780448130480008,-6.57698279623078
"5948","CG5676",0.0702956908018679,5.96491345191712,0.836359219291174,0.416788519084612,0.626786760494324,-7.08009562794461,0.177749899592409,5.96491345191712,2.33172669789508,0.0349125075591443,0.0922925611797674,-4.86389750936051,-0.107454208790541,5.96491345191712,-0.946980880978694,0.359466615559195,0.677616994985248,-6.4504095798375
"5949","CG5681",0.129691285571363,4.5371020338632,1.21815683008827,0.242993756923637,0.452053037038462,-6.58705078456728,0.0135779311345434,4.5371020338632,0.140223039180929,0.890450931805914,0.933448356082139,-7.1969819126473,0.11611335443682,4.5371020338632,0.806827916418952,0.433055690333376,0.731896542207625,-6.46905480003509
"5950","CG5687",-1.34315733076526,2.3841166641927,-0.716134307161992,0.493874700069401,0.69223309381566,-6.76116198977275,-5.93484638319001,2.3841166641927,-1.41858361169386,0.193035322249195,0.324135997254047,-5.08740961660791,4.59168905242475,2.3841166641927,1.00149733342503,0.345333866506325,0.665682788458942,-5.44665130246608
"5951","CG5693",0.124530432478041,5.44635637310625,1.04901083232757,0.311678449485064,0.527951332882654,-6.84807421788074,0.103235166470642,5.44635637310625,0.969984475568518,0.348267103717382,0.494484241832173,-6.81043211511283,0.0212952660073986,5.44635637310625,0.133566121748354,0.895617825013162,0.962093159455881,-6.87597062022247
"5952","CG5697",0.127344072190099,4.86029629541697,1.70009817838695,0.110874629869894,0.280656198677377,-5.99017210740822,0.106946324912246,4.86029629541697,1.49190123312905,0.157578245666071,0.279069801760737,-6.10983841560195,0.0203977472778529,4.86029629541697,0.196739913317384,0.846815680799322,0.944003436133543,-6.81460246755366
"5953","CG5704",-0.0520191204390765,2.8645112202319,-0.492374767772273,0.629970404941245,0.789611534814581,-6.95425939001551,-0.243455269129476,2.8645112202319,-2.40005020900653,0.0306252383281826,0.0839289034564831,-4.3397988376312,0.191436148690399,2.8645112202319,1.30706223479065,0.211936821744491,0.5374515123647,-5.68209826274785
"5954","CG5707",-0.0225497970348725,4.34596633864523,-0.251219654485841,0.805238809564774,0.899760939787899,-7.26858496024863,-0.106775468479357,4.34596633864523,-1.33678979741421,0.202289263709801,0.335534216253522,-6.2966605894292,0.0842256714444849,4.34596633864523,0.700979908110413,0.494629096107443,0.770852458179952,-6.52326532277861
"5955","CG5708",-0.0935962765586567,4.40999970319506,-1.06044558145052,0.306624887252255,0.522936804132091,-6.7432995563276,-0.0257037988535735,4.40999970319506,-0.319815268421155,0.753759623572915,0.839653290201829,-7.13281615425729,-0.0678924777050831,4.40999970319506,-0.568750318337412,0.578399561011246,0.819220196079125,-6.61689329505847
"5956","CG5721",0.115021442092868,5.45752681952863,1.5298734619507,0.147989411515275,0.334871363250599,-6.26741199675385,-0.133013346002987,5.45752681952863,-1.9323000142793,0.0734969342675033,0.15885594642416,-5.51910581680852,0.248034788095855,5.45752681952863,2.43322453271316,0.0287285622407533,0.210491965648597,-4.26884206720136
"5957","CG5726",0.088971681069494,4.98177380158266,0.908983739039115,0.378509761157635,0.593526984261999,-6.9619749453203,-0.00508636809288188,4.98177380158266,-0.0553933296450086,0.956596006961609,0.975131166462346,-7.22593351143518,0.0940580491623759,4.98177380158266,0.700833956347718,0.494717458285003,0.770852458179952,-6.58653746650432
"5958","CG5727",0.0414105277871308,3.87145580326311,0.352549653539513,0.729597655662082,0.856432894730812,-7.16824908300662,-0.0906519054059007,3.87145580326311,-0.877550197323851,0.394775160134211,0.539972486128647,-6.7371734164492,0.132062433193032,3.87145580326311,0.844267470533651,0.412500887761113,0.717142673662577,-6.3494194199254
"5959","CG5731",0.141333751893485,1.81086994951413,0.89168927368533,0.387401575839914,0.601170251863166,-6.41700500147455,-0.000828780705751875,1.81086994951413,-0.00542513399839614,0.995746777947108,0.99853071413016,-6.63846489946137,0.142162532599237,1.81086994951413,0.645791031101394,0.528700492698563,0.788038417021875,-6.06117010844329
"5960","CG5742",-0.00151590273349811,3.41115146560429,-0.014221205154124,0.98885113642627,0.996345997600447,-7.16837797789951,0.18423236315774,3.41115146560429,1.87462992611228,0.0815369235122753,0.171727848856699,-5.35750892501735,-0.185748265891239,3.41115146560429,-1.28115366044002,0.220642339993185,0.546858868821556,-5.81405088710561
"5961","CG5746",-0.0201772422226885,4.71908961668227,-0.17245367776947,0.865511679770602,0.932974819614087,-7.34558466252041,0.257053357921399,4.71908961668227,2.35135385015567,0.0336260144848519,0.0898108063002352,-4.71948497760424,-0.277230600144088,4.71908961668227,-1.7313258651411,0.105025846955451,0.384723227372928,-5.37865603099025
"5962","CG5756",0.921150602948983,-2.49163467510119,0.484208673045941,0.640581902862054,0.796263790158227,-5.71322265480771,1.6980486632392,-2.49163467510119,0.609389377451057,0.558347995223301,0.68545379790584,-5.15991462408465,-0.776898060290216,-2.49163467510119,-0.230263948326274,0.823382939392895,0.933981924247456,-5.14894837095548
"5963","CG5757",0.80295023355838,1.77206285925451,5.43082332300598,8.38872261880119e-05,0.00293894557955242,1.57463068917712,0.586781130870405,1.77206285925451,4.49928545005578,0.000481681273171329,0.0039026170138921,-0.102258163818086,0.216169102687975,1.77206285925451,1.09646836397553,0.291098810292914,0.617884965222276,-5.66327003160866
"5964","CG5758",-0.232248473056874,6.32978701706515,-1.79551386487532,0.0948259753746304,0.255056100372285,-5.90993917369275,0.368126371158793,6.32978701706515,3.10685138913398,0.00796083518260426,0.0312875612161466,-3.42552253433981,-0.600374844215667,6.32978701706515,-3.42257684568047,0.00428324024451115,0.0753799767222984,-2.44443224270042
"5965","CG5762",0.174663693902172,8.06999949939147,2.0191540811085,0.0627382197346743,0.197287357016852,-5.52806414295117,0.0161499713265236,8.06999949939147,0.204256426640083,0.841048079019102,0.901693473390862,-7.2800944899363,0.158513722575648,8.06999949939147,1.35257456537342,0.197312457654701,0.51890282220149,-5.99114669923274
"5966","CG5767",-0.31439107793788,6.69228313993492,-1.9911870055687,0.070038659364101,0.21169823693595,-5.61613512316229,-0.533947214919406,6.69228313993492,-3.68149548745245,0.00320744620186555,0.0159795619864109,-2.45444175798263,0.219556136981526,6.69228313993492,1.02407622503092,0.326263090686086,0.651073654845614,-6.38507675064462
"5967","CG5768",-0.46352445418108,-1.40138097680333,-1.05664683415764,0.308297025275206,0.524665118447696,-5.37280031320277,-1.03005187091088,-1.40138097680333,-2.3350339658404,0.0346925167443926,0.0918703658009632,-3.54102916864986,0.566527416729802,-1.40138097680333,0.910643119250217,0.377663976743246,0.691612590389731,-5.05207723728492
"5968","CG5770",-2.2861095031373,2.06813060826534,-6.95762727696903,1.48466570847894e-05,0.000897869261794405,3.4464519934632,-2.5506222728999,2.06813060826534,-8.29251653271073,2.51659794853891e-06,7.92459320868299e-05,5.16440938849899,0.264512769762602,2.06813060826534,0.587706900151747,0.567573422158035,0.812876511012917,-5.99531580455664
"5969","CG5773",-0.0558112552792389,5.40030974618937,-0.362513061579868,0.723049398866166,0.851958752788135,-7.34467440869171,-0.017665365056998,5.40030974618937,-0.125742661130007,0.901943854198733,0.940532637565555,-7.27146648464651,-0.0381458902222409,5.40030974618937,-0.183022736224212,0.857727573408227,0.948053975829807,-6.86148032923598
"5970","CG5776",0.105496565192171,1.4612679085183,0.629367117281893,0.539090812178131,0.725653207354797,-6.53694062347607,0.1918167761079,1.4612679085183,1.16081358865556,0.264837693663355,0.4055593299266,-5.85980184813485,-0.0863202109157295,1.4612679085183,-0.366729720545865,0.719220951940633,0.886639175425993,-6.11333666545936
"5971","CG5781",0.183873758913175,5.46921546283533,2.20593634512228,0.0443247386792801,0.156694274523829,-5.19193359469723,-0.154239975995162,5.46921546283533,-2.02404367871074,0.0621776048668037,0.140229306302806,-5.36909410989283,0.338113734908338,5.46921546283533,2.99380671862069,0.00953413097510521,0.118720956330535,-3.21549590475377
"5972","CG5783",-0.451126182217672,0.627460413880484,-1.62435843267502,0.126254709127451,0.303680834454287,-5.14600412885537,0.297626240160062,0.627460413880484,1.35905370529245,0.195298577152274,0.326927758765449,-5.51021790771272,-0.748752422377734,0.627460413880484,-2.11702546398338,0.0523551952963764,0.279738615547757,-4.0206924169445
"5973","CG5787",-0.0253906155595969,5.83453423729455,-0.340229491674941,0.738658187633219,0.86134678377748,-7.38193884816014,-0.105961395463952,5.83453423729455,-1.5468711798789,0.14385967345907,0.261220233946887,-6.12463280355464,0.0805707799043551,5.83453423729455,0.795370008973378,0.439475542678568,0.735571261643582,-6.57701332061654
"5974","CG5790",0.0990030956209766,7.90172822269146,1.35274188932191,0.197260238069392,0.399129849731484,-6.52768036437977,-0.208072580424532,7.90172822269146,-3.09733692917331,0.00775374451793412,0.0307264007851319,-3.40374276161605,0.307075676045509,7.90172822269146,3.0910380560735,0.0078519791454247,0.106938482731253,-3.04593581779977
"5975","CG5793",0.039630422997849,5.52282193982508,0.433736434627507,0.670988838589058,0.816153147024865,-7.32124820776496,-0.0261654668902755,5.52282193982508,-0.316295359056041,0.756374269912969,0.841888977028458,-7.24053671505284,0.0657958898881246,5.52282193982508,0.533818515230215,0.601713978518627,0.830777408282649,-6.73927282911269
"5976","CG5800",-0.0201481566925112,2.7489773281604,-0.199246980506922,0.844890918663371,0.922227302709481,-7.03346133281068,-0.211551322068795,2.7489773281604,-2.21717102241523,0.0433960045719915,0.107941098364151,-4.65424696843809,0.191403165376284,2.7489773281604,1.37669558759019,0.189899592247983,0.51206752115783,-5.57725811068128
"5977","CG5805",-0.0103189209623178,5.38863318176599,-0.132222796797265,0.896661075760841,0.947518707155402,-7.40898837821243,0.0316402484778866,5.38863318176599,0.440074052401167,0.666499682496065,0.774373344609288,-7.17127420601938,-0.0419591694402044,5.38863318176599,-0.395422656419517,0.69840045038649,0.87872422555345,-6.79594445311753
"5978","CG5808",0.0144240427316249,2.91442315652123,0.114849515510256,0.91017062576866,0.955171487172179,-7.07417647656388,0.0887346827144539,2.91442315652123,0.749234088672676,0.465932429300323,0.607681972024363,-6.62233824363002,-0.0743106399828291,2.91442315652123,-0.430472666988788,0.673305781028366,0.864609041360996,-6.43737855779265
"5979","CG5810",-1.20304092334998,-0.998696772986465,-3.12636698773179,0.00731651081052661,0.0493878733186921,-2.34531896408707,-0.866418924293183,-0.998696772986465,-2.30720972115158,0.0365848673425602,0.0953408649624859,-3.6602158239394,-0.336621999056795,-0.998696772986465,-0.626068968328662,0.541190939284005,0.795465127817687,-5.3530285388081
"5980","CG5815",-0.0677784624382194,3.4557920957059,-0.716318755033,0.485394942248914,0.685517460835274,-6.91827261018527,0.0725065828266365,3.4557920957059,0.821136995865761,0.42512324488472,0.570173215879885,-6.67971481817284,-0.140285045264856,3.4557920957059,-1.08393762413446,0.296431997778097,0.621748368584944,-6.04897741209713
"5981","CG5819",-0.258277449376592,5.7948591678308,-2.7756926014801,0.0147037334718873,0.0781223782528179,-4.16004580330289,-0.447556225070377,5.7948591678308,-5.22335492541437,0.000122637839660696,0.00141163193083762,0.788693641976986,0.189278775693785,5.7948591678308,1.49638273390771,0.156420046547229,0.466415194932091,-5.79997863915838
"5982","CG5823",0.0837172586839108,7.29723637161996,1.23716466412789,0.236070590716063,0.44472456115163,-6.68461499234522,-0.0602620951848802,7.29723637161996,-0.973031093092225,0.346802441722598,0.493166857502323,-6.8334681616861,0.143979353868791,7.29723637161996,1.56957442003832,0.138496765329604,0.44203799508087,-5.7192535226601
"5983","CG5828",0.0548925239110138,4.49940715180311,0.629616434304879,0.538932241426483,0.725653207354797,-7.13592266436624,0.0148568962555418,4.49940715180311,0.181091641356646,0.858851820982542,0.913838005430004,-7.16130788399791,0.0400356276554721,4.49940715180311,0.334423699369073,0.742941987409605,0.896755574855249,-6.73623163847528
"5984","CG5835",-0.253510321991465,5.02892824685994,-2.19932116868462,0.0448802437670819,0.158162597824145,-5.16942625744786,-0.0656622925155617,5.02892824685994,-0.613775792274722,0.549058467358409,0.67732321859658,-7.03793636042038,-0.187848029475903,5.02892824685994,-1.19448651062783,0.251834947326932,0.575699827826575,-6.12546959463521
"5985","CG5846",0.248639303116378,2.82102997841894,1.92960737164827,0.0738557656227237,0.218470859489579,-5.30810446195821,0.137729436188359,2.82102997841894,1.15236382325815,0.268179768343944,0.408992261539248,-6.24046616115035,0.110909866928019,2.82102997841894,0.631062838241509,0.53801281029348,0.793891869565514,-6.3184551246157
"5986","CG5849",-0.500193470747967,3.81968179470174,-4.06751977610132,0.00111931178148084,0.0153955880413068,-1.40018486400183,-0.432553233353626,3.81968179470174,-3.90615693293978,0.00154020053054795,0.00924220366834694,-1.61165347719576,-0.0676402373943414,3.81968179470174,-0.408743155073773,0.68881827488364,0.873270984878685,-6.61128734372527
"5987","CG5850",0.230786810254597,5.96141460998456,3.30127185949542,0.00515500959366245,0.0396102881916085,-3.13887043120204,0.0682160714715261,5.96141460998456,1.06513735722486,0.304568857510841,0.4481202344531,-6.72862080546758,0.162570738783071,5.96141460998456,1.71470609998961,0.108104041313209,0.389297162006924,-5.49650541077354
"5988","CG5853",-0.120623703926552,5.25718059857611,-1.09093464608167,0.293445134553359,0.50877176912323,-6.80042672959492,-0.436654548790758,5.25718059857611,-4.26238802648945,0.000763379401099327,0.00548353919375926,-1.04276468974559,0.316030844864207,5.25718059857611,2.09663616448459,0.054377709170268,0.285076122378701,-4.84237466981401
"5989","CG5854",0.0419464778694651,4.72907044138604,0.53557247543428,0.600532189136848,0.769149555630352,-7.21291920312043,0.0411948008904552,4.72907044138604,0.568039446656808,0.578869295963533,0.7026657164862,-7.04490940196109,0.000751676979009908,4.72907044138604,0.00704212325858387,0.994479102960503,0.998759116149908,-6.82234511784803
"5990","CG5860",-0.363107532852061,0.613324726794168,-1.43875803836879,0.171868504869738,0.366434808927646,-5.41492306770458,0.266792091933305,0.613324726794168,1.22951959586327,0.238836342195136,0.376563816992952,-5.60194571010562,-0.629899624785366,0.613324726794168,-1.8925408208456,0.0789589413387643,0.339541271445476,-4.35224489334401
"5991","CG5861",0.0446674033382721,3.88524636644892,0.34522915858129,0.734976373787669,0.859346020715229,-7.16568559851258,-0.0289092002785143,3.88524636644892,-0.260718508325015,0.798047859983463,0.872596454738699,-7.1203463760079,0.0735766036167869,3.88524636644892,0.431793068495193,0.672368014803113,0.864132952066069,-6.62417342651708
"5992","CG5863",-0.338264171651906,-0.520718517462918,-1.34119238544194,0.200891069217637,0.403370210128694,-5.24038611791338,-0.478452085302,-0.520718517462918,-2.23780669017487,0.0417373566673875,0.104859432181171,-3.89211249263677,0.140187913650094,-0.520718517462918,0.423989568239427,0.677918309478481,0.867118199388616,-5.55049958841741
"5993","CG5877",-0.123021081263926,5.12680828395259,-1.08980115350563,0.293927471774436,0.509260421764711,-6.78439523191612,-0.246965223220601,5.12680828395259,-2.42683680069576,0.0290848512426046,0.0807257195393087,-4.64732424723213,0.123944141956675,5.12680828395259,0.815514593774628,0.428228834142173,0.727196426569861,-6.51835992636926
"5994","CG5880",0.171691694501679,1.81718846737117,1.00971686056136,0.329506997599856,0.545361277521916,-6.27310539356564,0.299445229800657,1.81718846737117,1.91550043444186,0.0757617415442826,0.162735580145859,-4.93745903494403,-0.127753535298978,1.81718846737117,-0.553093945931995,0.588790822989176,0.824209804570133,-6.10659056304591
"5995","CG5883",-0.835862490202015,-1.26645043048067,-1.70335210566098,0.110252157524976,0.279807307357308,-4.60123316507705,0.0389710175011382,-1.26645043048067,0.0938614121071252,0.926529166093515,0.95620671031795,-5.84142777433533,-0.874833507703153,-1.26645043048067,-1.36097397349768,0.194704926408894,0.515962976607816,-4.69899313580521
"5996","CG5885",0.311515446282745,6.4320569802976,2.91363855311779,0.0111844910496253,0.0658960481091187,-3.91214598855695,0.109202809419878,6.4320569802976,1.11954387103015,0.281465388954593,0.423950635270606,-6.68486546234542,0.202312636862866,6.4320569802976,1.39790222150238,0.183571570175667,0.504215386575686,-5.95390656683566
"5997","CG5886",-0.0119136187208317,6.79127325162359,-0.156466108697113,0.877865668840141,0.938393265983289,-7.45163213300565,-0.279676648964696,6.79127325162359,-4.00908174970126,0.00125620271264168,0.00799354043451321,-1.60709747013815,0.267763030243865,6.79127325162359,2.59291068565884,0.0210644503916884,0.181823810180441,-4.01446577596821
"5998","CG5888",-0.492363144122975,2.03468377199243,-2.85991477015653,0.0124443082277382,0.0698902393483649,-3.42404366903499,-0.345947228104381,2.03468377199243,-2.26750700672194,0.0394541260417132,0.100666479302814,-4.41686160752188,-0.146415916018594,2.03468377199243,-0.6364956119877,0.534567185351366,0.791866777462708,-6.1096326784347
"5999","CG5890",0.117584634968235,2.59643654795728,0.828442256736625,0.421109949291207,0.630698055691199,-6.63104002599271,0.919177932124998,2.59643654795728,7.0954153662312,4.93175667116527e-06,0.0001280408375955,4.37165752592894,-0.801593297156763,2.59643654795728,-4.17137797967851,0.00091240821793675,0.0289238368220241,-0.596409761330525
"6000","CG5895",-0.574512234577087,2.90625772188759,-3.38621338522507,0.00434833622362739,0.0357664581542523,-2.58817841759606,0.367610927120256,2.90625772188759,2.42709187722049,0.0290705435182383,0.0807233444694229,-4.32127372216573,-0.942123161697344,2.90625772188759,-4.14241848945182,0.000965828370041369,0.0299171226817692,-0.689746278039461
"6001","CG5897",-0.69472064966211,-1.5488707767845,-1.77997394556889,0.0964544709797799,0.257750028536604,-4.46242449370758,0.0247445690372909,-1.5488707767845,0.0718587208651017,0.943715411749191,0.967420424768741,-5.76349569008185,-0.719465218699401,-1.5488707767845,-1.38228453752337,0.188214806276735,0.50975540210724,-4.64463932308128
"6002","CG5902",0.175905283303907,5.36410058980403,2.51111228205039,0.0247058699871986,0.107056428377853,-4.63111220574684,0.20809581017473,5.36410058980403,3.25790656762619,0.00562284128072687,0.024349266756611,-3.06135592617449,-0.0321905268708234,5.36410058980403,-0.339563165637316,0.739149382436632,0.895155482226182,-6.81597082150029
"6003","CG5906",0.162029946007412,5.07316734253292,1.72725709895457,0.105772231663691,0.272845093187991,-5.95307833983387,0.233192999392248,5.07316734253292,2.69119161618592,0.0173706836188854,0.0559799573592332,-4.13589478363407,-0.0711630533848355,5.07316734253292,-0.557252248455401,0.586021616824273,0.823172951283446,-6.69293243717587
"6004","CG5909",-0.699566439892959,3.21642889359872,-4.80257045021701,0.000269499439311808,0.00623026900537875,0.16296169638481,-0.229921371304794,3.21642889359872,-1.83497255580848,0.0875156445025243,0.181214459540553,-5.40946234160664,-0.469645068588165,3.21642889359872,-2.44426891303769,0.0281223284066767,0.208861737289353,-3.97207410973719
"6005","CG5910",-0.426201946230161,3.64884852981247,-3.76924890180674,0.00202198598303142,0.0222451480136633,-1.98231176795114,-0.237256076579493,3.64884852981247,-2.27551231364063,0.038859083324354,0.0995147756449598,-4.72472534147436,-0.188945869650668,3.64884852981247,-1.22845610877187,0.239223078729967,0.566551627015493,-5.91959140024357
"6006","CG5913",0.0224392422376138,3.5849139947497,0.189150617139773,0.85264837364471,0.926781921839887,-7.20009023107951,0.12998232415922,3.5849139947497,1.1558339661096,0.266803380788148,0.407545707448269,-6.36844943384948,-0.107543081921606,3.5849139947497,-0.657904486178652,0.521110054372036,0.784677129594885,-6.44316490281098
"6007","CG5916",-0.0798987950782362,3.13633619513304,-0.710826004651994,0.488689706967464,0.688066438856629,-6.8534010787353,0.37072173492749,3.13633619513304,3.5715085928377,0.00300063395902057,0.0152330651350678,-2.15723331666667,-0.450620530005726,3.13633619513304,-2.94524684440868,0.0105026944016181,0.126570914079941,-3.04225445530447
"6008","CG5921",-0.633117485561317,4.90194180556355,-4.3984629037579,0.000670013415445869,0.0110989178819511,-0.979851089019673,-0.698416650530158,4.90194180556355,-5.18975762024093,0.00015763028269619,0.00168937096222921,0.643891435638086,0.0652991649688408,4.90194180556355,0.331379932757455,0.745479960683179,0.898318266295404,-6.76988345710143
"6009","CG5928",1.19341670485195,2.5841132723298,9.17309471111878,2.37618583934618e-07,6.46662003422069e-05,7.35376885740861,1.27701960190201,2.5841132723298,9.87983350079686,9.46228655456043e-08,8.65025034401831e-06,8.28262135434182,-0.0836028970500537,2.5841132723298,-0.455868556804312,0.655369643925997,0.858023554646725,-6.33669753798633
"6010","CG5934",-0.184876231690795,3.23914315076784,-1.70416862532573,0.110096438910433,0.279508091084544,-5.71411996516382,-0.0670634017770935,3.23914315076784,-0.710983998735739,0.488594749684096,0.626730408651261,-6.76793358874543,-0.117812829913701,3.23914315076784,-0.81952723927399,0.426010917408433,0.725264583101742,-6.26169709654532
"6011","CG5937",-0.0464196186551775,3.84249606402759,-0.379655505698136,0.709811770190931,0.843148420408904,-7.17805005058963,0.774279629355841,3.84249606402759,6.61402565439062,1.07634388159157e-05,0.000226880784999386,3.45757591589199,-0.820699248011018,3.84249606402759,-4.84832808146543,0.000247121578972901,0.0121488156888613,0.541543473636995
"6012","CG5938",-0.00455807431912181,6.21626383565309,-0.0622179716399402,0.951255466517254,0.976889975034485,-7.45524173025232,-0.0688945370215635,6.21626383565309,-1.02345311080242,0.323192869327175,0.467616683877397,-6.77684199956258,0.0643364627024416,6.21626383565309,0.646657800494546,0.528155298161313,0.787723524591599,-6.69981105105366
"6013","CG5946",-0.281121238151425,7.62245428520209,-2.70638798025321,0.016858689951106,0.0849186222757028,-4.30308742352243,-0.184304842163682,7.62245428520209,-1.94050295336782,0.0724134903784221,0.157110542254714,-5.53574751655763,-0.0968163959877426,7.62245428520209,-0.687862802252495,0.502607708225036,0.774024356704246,-6.66837332253282
"6014","CG5953",-0.0339193865191776,5.18754726399968,-0.398429966674312,0.696232389614397,0.833509946404039,-7.30823519036342,-0.399614531341391,5.18754726399968,-5.20638055832574,0.000126540007679994,0.00143701171165657,0.780323984852278,0.365695144822213,5.18754726399968,3.19036519078507,0.00643712173230925,0.0955226243431286,-2.81221340899316
"6015","CG5958",-0.0608993772244268,5.81048294729256,-0.705309558235867,0.492012094889276,0.690660758036764,-7.18052048590921,-0.0818075167737708,5.81048294729256,-1.03534313188912,0.317798353104857,0.46248397663851,-6.752844627274,0.020908139549344,5.81048294729256,0.178638965034354,0.860741723438554,0.949320007613516,-6.88727638340711
"6016","CG5961",-0.0431159133823082,3.48756275769814,-0.45591334245934,0.655338203164465,0.805821705359565,-7.06630070758804,0.0249172332917151,3.48756275769814,0.293565573852548,0.773331530846372,0.85470828414669,-7.01217491644709,-0.0680331466740234,3.48756275769814,-0.535381751851351,0.600660639166614,0.830669319690813,-6.50050444911072
"6017","CG5966",-0.0609322000136432,5.26421785373477,-0.452636290047648,0.657893670234441,0.807585906802613,-7.29581076338618,-0.40142172726398,5.26421785373477,-3.24847605703378,0.00597338190925895,0.0253860402390146,-3.09274014416561,0.340489527250337,5.26421785373477,1.86330863502729,0.0839888298398711,0.34927684383147,-5.22580930766165
"6018","CG5968",-0.0858798834375305,6.09161673852536,-0.985827439966045,0.34069809558158,0.556569726301134,-6.94898110227175,-0.186215075161987,6.09161673852536,-2.34660516735979,0.0339330978692174,0.0903349614592497,-4.83886765076262,0.100335191724456,6.09161673852536,0.851455662729886,0.408628878577185,0.714929727031418,-6.54056508218788
"6019","CG5969",-0.210984021097216,3.31511499623218,-1.7460733672575,0.102359200424883,0.266843050281042,-5.67063381482789,0.350849269238355,3.31511499623218,3.29282831999371,0.00524294907451389,0.0230998970498964,-2.76910398400301,-0.561833290335571,3.31511499623218,-3.48746108696403,0.00355022597581691,0.0676318048393121,-2.02989664464801
"6020","CG5973",-0.240742633940422,6.58330269769668,-3.30650094338602,0.00510128867574576,0.0393838092291618,-3.1412567580784,-0.0183297674029124,6.58330269769668,-0.275116285425697,0.787184589827596,0.865006075378411,-7.28429713547036,-0.22241286653751,6.58330269769668,-2.25360778495315,0.0405076456764254,0.247576816608815,-4.62687317604186
"6021","CG5984",0.632251225023608,0.0559682016973496,2.3951958573061,0.030912566706932,0.124631618151757,-3.80417584964378,0.918831118567597,0.0559682016973496,3.76815975010445,0.00202637731140164,0.0113620273089629,-1.20785891138552,-0.286579893543989,0.0559682016973496,-0.797482284084208,0.438287502026775,0.735340086170233,-5.46602177597545
"6022","CG5986",0.0266991605227038,3.47303508895444,0.234925970230374,0.817615954021257,0.906919870669713,-7.15935952232439,0.197019710573388,3.47303508895444,1.84460152471331,0.0860290007575151,0.178718916513704,-5.40621383966455,-0.170320550050684,3.47303508895444,-1.09206148141748,0.292966213746262,0.619624488924408,-6.03933839785182
"6023","CG5989",0.0221075919722011,4.74439968805086,0.261357472237996,0.797564815952752,0.894992106260212,-7.32785096936585,-0.0718254622543588,4.74439968805086,-0.916697610723964,0.374588962839816,0.520632539323191,-6.77971910911096,0.09393305422656,4.74439968805086,0.81468190220138,0.428690020882516,0.727450831561022,-6.47906489978313
"6024","CG6000",0.214391450781064,4.22897042814115,1.92666808719556,0.0742492748489316,0.219120714067396,-5.5338984872687,0.247728315739304,4.22897042814115,2.48460394740898,0.0260103525226924,0.0744548783707423,-4.44835042780223,-0.0333368649582404,4.22897042814115,-0.22312286687349,0.826613727333006,0.936144816934215,-6.73704028215563
"6025","CG6005",0.272968368688648,3.99987679317396,2.98135290650031,0.00977380135165444,0.0599072327241869,-3.60156543369501,-0.0223142254787172,3.99987679317396,-0.267482642484391,0.792938696403453,0.869067654310581,-7.1027897472949,0.295282594167365,3.99987679317396,2.38391897219622,0.0315899564151848,0.218719718226035,-4.22317957626303
"6026","CG6006",0.152145335063503,3.98996757358377,1.8243037310907,0.0891895962467503,0.246468701118568,-5.6759234841832,0.308296497563321,3.98996757358377,4.00086644271219,0.0012767711566207,0.00808727864792163,-1.43679741391984,-0.156151162499818,3.98996757358377,-1.37519351991532,0.190354482560059,0.512586912385723,-5.79165002418484
"6027","CG6012",-0.437001748097705,2.77919852630092,-3.6128373987668,0.00276265849096527,0.0269200226357485,-2.1592141929854,-0.557525035517494,2.77919852630092,-4.72111578116635,0.000314661192243545,0.00281918669593864,0.184869465994641,0.120523287419789,2.77919852630092,0.71296185472912,0.487406955849884,0.76739636894495,-6.24048028827578
